timestamp,sensor_id,temperature,humidity,air_quality,anomaly
2025-12-03 10:17:00,1,27.080032977043903,52.96750436321177,54.0,False
2025-12-03 10:18:00,1,24.563455498748215,43.127250439274384,54.0,False
2025-12-03 10:19:00,1,28.4192503235177,45.18444898379617,70.0,False
2025-12-03 10:20:00,1,,56.76932119584627,66.0,False
2025-12-03 10:21:00,1,24.303344636974007,60.58286409209158,70.0,False
2025-12-03 10:22:00,1,26.202828704343652,40.601262363175785,52.0,False
2025-12-03 10:23:00,1,23.9954422839703,59.226802247805324,51.0,False
2025-12-03 10:24:00,1,21.092096799855735,,59.0,False
2025-12-03 10:25:00,1,29.55154845840336,32.78360045693621,,False
2025-12-03 10:26:00,1,25.091478851421602,48.296599487575904,87.0,False
2025-12-03 10:27:00,1,22.583412937450824,31.853840404145327,84.0,False
2025-12-03 10:28:00,1,20.1601041397054,48.69311886317392,56.0,False
2025-12-03 10:29:00,1,24.081487249523015,59.33918498468793,76.0,False
2025-12-03 10:30:00,1,,40.949712512038815,56.0,False
2025-12-03 10:31:00,1,29.25840655232392,,70.0,False
2025-12-03 10:32:00,1,27.096811511119796,53.44485021771055,87.0,False
2025-12-03 10:33:00,1,25.89734280752041,64.38261808509499,84.0,False
2025-12-03 10:34:00,1,44.984394179351476,31.150637101718463,89.0,True
2025-12-03 10:35:00,1,28.107160035632866,63.64912850169583,70.0,False
2025-12-03 10:36:00,1,27.645966660147838,54.80935295787428,71.0,False
2025-12-03 10:37:00,1,20.693952076809524,37.47062382694905,77.0,False
2025-12-03 10:38:00,1,25.803156374494172,40.31718817109654,78.0,False
2025-12-03 10:39:00,1,20.277554069712007,30.223556487782076,57.0,False
2025-12-03 10:40:00,1,21.952049776728952,,59.0,False
2025-12-03 10:41:00,1,26.30238950490036,54.95013224529906,53.0,False
2025-12-03 10:42:00,1,21.772676776631688,,51.0,False
2025-12-03 10:43:00,1,40.34633971831061,51.64240647091551,89.0,True
2025-12-03 10:44:00,1,20.636491968079106,60.733760292953484,50.0,False
2025-12-03 10:45:00,1,21.43125683991103,54.30969458107863,64.0,False
2025-12-03 10:46:00,1,25.50831433938366,59.337130715415896,71.0,False
2025-12-03 10:47:00,1,20.375308729111477,66.55978569410789,61.0,False
2025-12-03 10:48:00,1,23.783433558632815,37.75075771243239,77.0,False
2025-12-03 10:49:00,1,24.613740079257425,65.40229523293229,63.0,False
2025-12-03 10:50:00,1,,32.86938497123148,51.0,False
2025-12-03 10:51:00,1,27.569084477685692,39.27137845197817,58.0,False
2025-12-03 10:52:00,1,20.538745401406008,39.80256539878562,67.0,False
2025-12-03 10:53:00,1,48.0041966051811,62.815173815167014,61.0,True
2025-12-03 10:54:00,1,24.461329375317167,61.806284948630044,82.0,False
2025-12-03 10:55:00,1,26.822674007617422,54.17518787643694,80.0,False
2025-12-03 10:56:00,1,27.709449010115744,44.82572085637758,75.0,False
2025-12-03 10:57:00,1,29.27132255269512,63.943348150653485,50.0,False
2025-12-03 10:58:00,1,22.166717109405035,89.24807433950446,64.0,True
2025-12-03 10:59:00,1,25.158656410091805,64.98863971167069,69.0,False
2025-12-03 11:00:00,1,27.07366847747572,98.98099285495928,50.0,True
2025-12-03 11:01:00,1,28.814181198690783,55.904304593286284,63.0,False
2025-12-03 11:02:00,1,21.527745055260898,33.58527488002058,,False
2025-12-03 11:03:00,1,28.420786278057058,69.95008195156822,50.0,False
2025-12-03 11:04:00,1,20.964149766106004,43.25297998699769,53.0,False
2025-12-03 11:05:00,1,24.756065993782535,30.047640684844037,68.0,False
2025-12-03 11:06:00,1,26.873233301912347,56.292273823871554,52.0,False
2025-12-03 11:07:00,1,23.918700728700497,54.320393480752074,82.0,False
2025-12-03 11:08:00,1,22.068844257514186,68.16224841941145,50.0,False
2025-12-03 11:09:00,1,23.390045533316364,64.90761689194596,78.0,False
2025-12-03 11:10:00,1,26.16790296256636,49.289436183912315,56.0,False
2025-12-03 11:11:00,1,28.446468537862316,69.83609394584366,60.0,False
2025-12-03 11:12:00,1,28.38139148234135,30.63892090956777,57.0,False
2025-12-03 11:13:00,1,20.922238691877695,58.957716256245156,76.0,False
2025-12-03 11:14:00,1,29.14584008717776,69.30369519683819,84.0,False
2025-12-03 11:15:00,1,21.872852018886043,88.87166989317161,81.0,True
2025-12-03 11:16:00,1,26.48214600237152,41.12442897143704,88.0,False
2025-12-03 11:17:00,1,22.366099898719263,48.32217915226681,69.0,False
2025-12-03 11:18:00,1,36.69521298517742,50.64737048652425,89.0,True
2025-12-03 11:19:00,1,29.954123097670568,49.09186967776483,50.0,False
2025-12-03 11:20:00,1,25.697127275072404,60.143583796159305,84.0,False
2025-12-03 11:21:00,1,22.39791327513464,30.135966779355613,87.0,False
2025-12-03 11:22:00,1,24.96044308302288,37.95543153304806,67.0,False
2025-12-03 11:23:00,1,25.428250271706247,42.54461643794664,69.0,False
2025-12-03 11:24:00,1,21.992787053232284,47.259955708077726,83.0,False
2025-12-03 11:25:00,1,26.388325106519122,33.738102090485,53.0,False
2025-12-03 11:26:00,1,20.67579841261878,39.822087498942906,,True
2025-12-03 11:27:00,1,24.295693891074933,37.56011161752183,86.0,False
2025-12-03 11:28:00,1,26.54691173948669,65.20921956163883,61.0,False
2025-12-03 11:29:00,1,22.558679744015226,59.085060421140106,85.0,False
2025-12-03 11:30:00,1,,51.03050915063358,81.0,True
2025-12-03 11:31:00,1,25.797516738341404,49.856533869730185,60.0,False
2025-12-03 11:32:00,1,26.831059789159912,38.579718253415486,74.0,False
2025-12-03 11:33:00,1,21.37505375496861,45.74688428569969,60.0,False
2025-12-03 11:34:00,1,24.238219968069515,49.76639189843915,71.0,False
2025-12-03 11:35:00,1,27.32115909043848,54.58276013227834,88.0,False
2025-12-03 11:36:00,1,23.698117399500305,64.02676936259961,86.0,False
2025-12-03 11:37:00,1,27.628057096945394,56.75888198401154,64.0,False
2025-12-03 11:38:00,1,21.03649111336791,56.379388352484916,73.0,False
2025-12-03 11:39:00,1,23.047543247312866,34.709954855850846,75.0,False
2025-12-03 11:40:00,1,21.302886603191435,49.35943482261697,,False
2025-12-03 11:41:00,1,,49.191779820289355,81.0,False
2025-12-03 11:42:00,1,21.0591017534134,42.43403005998262,79.0,False
2025-12-03 11:43:00,1,27.93362299985771,50.566289629040355,175.0,True
2025-12-03 11:44:00,1,28.894212041913924,37.98761068266285,54.0,False
2025-12-03 11:45:00,1,25.2694659391865,30.116438914148354,,False
2025-12-03 11:46:00,1,20.681461143330296,58.16825658177954,73.0,False
2025-12-03 11:47:00,1,28.09998945433628,65.69852134971777,60.0,False
2025-12-03 11:48:00,1,22.582514156480737,42.89826985521373,85.0,False
2025-12-03 11:49:00,1,24.68234879704164,38.40468902119562,61.0,False
2025-12-03 11:50:00,1,,50.0170583812149,51.0,False
2025-12-03 11:51:00,1,27.358844447516745,31.620502358958817,66.0,False
2025-12-03 11:52:00,1,24.55047557074207,69.92464629784786,87.0,False
2025-12-03 11:53:00,1,29.310521679320765,50.79776210324617,83.0,False
2025-12-03 11:54:00,1,20.41813650802006,58.40668061836516,55.0,False
2025-12-03 11:55:00,1,28.37362908782513,50.311003422468545,62.0,False
2025-12-03 11:56:00,1,28.369908564878624,43.924457137897775,67.0,False
2025-12-03 11:57:00,1,27.452598693489264,35.932063487326275,,False
2025-12-03 11:58:00,1,22.98309542139179,69.3952978486107,57.0,False
2025-12-03 11:59:00,1,22.65503275652317,59.47445861652256,69.0,False
2025-12-03 12:00:00,1,27.880645356239,66.88012212375583,81.0,False
2025-12-03 12:01:00,1,22.10893062790049,56.97968120882366,89.0,False
2025-12-03 12:02:00,1,25.789393593534648,61.20002813258132,72.0,False
2025-12-03 12:03:00,1,25.281432871241726,62.690003629432965,78.0,False
2025-12-03 12:04:00,1,22.01696512286633,48.54128022476729,85.0,False
2025-12-03 12:05:00,1,27.134349395370542,50.47932213279464,67.0,False
2025-12-03 12:06:00,1,22.441096918468517,51.824934054527276,78.0,False
2025-12-03 12:07:00,1,40.16002030015023,45.78426162568315,56.0,True
2025-12-03 12:08:00,1,23.751519336656425,54.06229731504103,73.0,False
2025-12-03 12:09:00,1,26.33064177153086,50.23618076351221,69.0,False
2025-12-03 12:10:00,1,23.21110149865169,66.61748752708954,86.0,False
2025-12-03 12:11:00,1,44.677612445098944,58.90681007348123,80.0,True
2025-12-03 12:12:00,1,29.79850267677884,38.22308266691529,50.0,False
2025-12-03 12:13:00,1,21.50955739735078,89.31307337156547,79.0,True
2025-12-03 12:14:00,1,25.55699498597009,31.835031573849257,54.0,False
2025-12-03 12:15:00,1,23.493407347574504,69.39012577149217,84.0,False
2025-12-03 12:16:00,1,24.144267106770073,,,False
2025-12-03 12:17:00,1,20.062549896592547,68.2523457535695,264.0,True
2025-12-03 12:18:00,1,20.955389713257826,60.199933041877266,75.0,False
2025-12-03 12:19:00,1,28.188187210622075,61.70570387901358,52.0,False
2025-12-03 12:20:00,1,35.0,42.79246695359702,100.0,True
2025-12-03 12:21:00,1,22.7327328211827,40.56120775589396,86.0,False
2025-12-03 12:22:00,1,26.105745000647786,36.838966624286726,79.0,False
2025-12-03 12:23:00,1,24.71026154932149,42.67809907331174,63.0,False
2025-12-03 12:24:00,1,20.200295795483964,39.12628710792721,80.0,False
2025-12-03 12:25:00,1,20.919832686219657,98.68681900789426,79.0,True
2025-12-03 12:26:00,1,23.18912750569016,,,False
2025-12-03 12:27:00,1,28.744389343386622,34.47911795006544,63.0,False
2025-12-03 12:28:00,1,25.272565078498815,62.03843161621832,85.0,False
2025-12-03 12:29:00,1,,62.53605343832441,50.0,False
2025-12-03 12:30:00,1,29.889195440082155,31.9368410719327,88.0,False
2025-12-03 12:31:00,1,22.8151915766798,43.97291746807455,79.0,False
2025-12-03 12:32:00,1,20.137290942970754,47.7001868400376,69.0,False
2025-12-03 12:33:00,1,,48.32590785954601,89.0,False
2025-12-03 12:34:00,1,21.102061184146088,50.800067330424646,296.0,True
2025-12-03 12:35:00,1,24.775625886726413,46.17312626236576,,False
2025-12-03 12:36:00,1,20.793845924201616,62.668335957087535,63.0,False
2025-12-03 12:37:00,1,20.249574908895926,67.22068402395095,64.0,False
2025-12-03 12:38:00,1,22.08786068452184,56.19232389719509,78.0,False
2025-12-03 12:39:00,1,22.602460628366046,56.31505753826946,77.0,False
2025-12-03 12:40:00,1,26.462278993226825,,68.0,False
2025-12-03 12:41:00,1,29.697088635412168,53.21061530971765,66.0,False
2025-12-03 12:42:00,1,21.840633365178622,38.24669963793126,70.0,False
2025-12-03 12:43:00,1,,66.52563698951369,66.0,False
2025-12-03 12:44:00,1,28.979623748840297,43.095851384351825,70.0,False
2025-12-03 12:45:00,1,20.36279508446357,62.06385960061797,55.0,False
2025-12-03 12:46:00,1,36.216253252167135,54.112485948461,68.0,True
2025-12-03 12:47:00,1,29.51724216554264,44.31128730389118,75.0,False
2025-12-03 12:48:00,1,29.845816317717883,68.67878031002951,163.0,True
2025-12-03 12:49:00,1,,30.529711021746955,67.0,False
2025-12-03 12:50:00,1,,36.39959201747538,57.0,False
2025-12-03 12:51:00,1,23.817327038862814,49.82358014156206,70.0,False
2025-12-03 12:52:00,1,20.07584508489998,54.17056034311493,77.0,False
2025-12-03 12:53:00,1,23.098996688327603,63.663116872917215,267.0,True
2025-12-03 12:54:00,1,26.431613833728345,34.24702963105646,81.0,False
2025-12-03 12:55:00,1,22.49696221542473,59.51560628830141,51.0,False
2025-12-03 12:56:00,1,23.5819880844123,55.134304529740845,62.0,False
2025-12-03 12:57:00,1,26.6055519779301,49.148179685847055,80.0,False
2025-12-03 12:58:00,1,24.560426711913394,38.138527593195136,61.0,False
2025-12-03 12:59:00,1,,48.529620769171814,65.0,False
2025-12-03 13:00:00,1,22.640777388333024,67.81969479724893,87.0,False
2025-12-03 13:01:00,1,24.409896028444447,48.934104811865225,53.0,False
2025-12-03 13:02:00,1,42.06529030586637,38.07849863008946,84.0,True
2025-12-03 13:03:00,1,25.440868142994454,30.755237262879966,77.0,False
2025-12-03 13:04:00,1,21.523252538417868,64.46783933754432,80.0,False
2025-12-03 13:05:00,1,21.1431504526238,46.380468852467516,88.0,False
2025-12-03 13:06:00,1,38.26433147833396,52.866899800241,54.0,True
2025-12-03 13:07:00,1,20.85253921820215,43.874551309927945,54.0,False
2025-12-03 13:08:00,1,27.775811613403608,,87.0,False
2025-12-03 13:09:00,1,29.866111298579433,60.98737258039611,76.0,False
2025-12-03 13:10:00,1,23.5891239353767,40.31159752130267,83.0,False
2025-12-03 13:11:00,1,20.964350551136317,46.350203509575806,62.0,False
2025-12-03 13:12:00,1,21.918276964677972,,75.0,False
2025-12-03 13:13:00,1,28.680497929656156,,51.0,False
2025-12-03 13:14:00,1,28.256402232624005,48.618799283069905,63.0,False
2025-12-03 13:15:00,1,24.740779821778556,63.53657493083966,87.0,False
2025-12-03 13:16:00,1,,46.444984703900396,88.0,False
2025-12-03 13:17:00,1,26.01435329517561,34.96280806043674,83.0,False
2025-12-03 13:18:00,1,22.9494095438135,66.03412762301888,69.0,False
2025-12-03 13:19:00,1,41.099274794629075,61.21503280504327,,True
2025-12-03 13:20:00,1,21.876814955900354,69.0328216098574,55.0,False
2025-12-03 13:21:00,1,26.043103789638966,39.75066588323331,65.0,False
2025-12-03 13:22:00,1,23.515284228538068,48.19559259354676,53.0,False
2025-12-03 13:23:00,1,27.052997305705347,33.83704961868313,60.0,False
2025-12-03 13:24:00,1,24.555767911774808,49.748080071071755,67.0,False
2025-12-03 13:25:00,1,27.83734421337154,57.529332300158686,50.0,False
2025-12-03 13:26:00,1,27.93530503634642,33.220564485513655,66.0,False
2025-12-03 13:27:00,1,21.850717205980583,97.4048967691756,,True
2025-12-03 13:28:00,1,23.118949614006404,69.66382796451148,67.0,False
2025-12-03 13:29:00,1,25.65849005069291,67.53908123587001,58.0,False
2025-12-03 13:30:00,1,23.44652171265482,41.594073819918634,72.0,False
2025-12-03 13:31:00,1,22.18972886175649,36.0497428879253,66.0,False
2025-12-03 13:32:00,1,21.57323408772892,68.72900758236554,80.0,False
2025-12-03 13:33:00,1,22.46743854478818,55.11393762732889,80.0,False
2025-12-03 13:34:00,1,24.447127921130036,53.31465262665707,81.0,False
2025-12-03 13:35:00,1,25.82757740824469,32.031257492820274,56.0,False
2025-12-03 13:36:00,1,25.659003994834436,31.40895980932755,56.0,False
2025-12-03 13:37:00,1,23.469581272000635,42.494813961420675,51.0,False
2025-12-03 13:38:00,1,27.05705472593337,65.19937672966506,68.0,False
2025-12-03 13:39:00,1,25.266740746440703,,59.0,False
2025-12-03 13:40:00,1,29.08830444224736,50.908919954427766,60.0,False
2025-12-03 13:41:00,1,25.07349368598919,59.25730829199267,70.0,False
2025-12-03 13:42:00,1,28.900424682608435,67.80208966091737,68.0,False
2025-12-03 13:43:00,1,21.796152547099712,50.59295977859887,75.0,False
2025-12-03 13:44:00,1,23.20972648601956,53.52897165023762,,False
2025-12-03 13:45:00,1,21.823497494537285,40.144778428718574,79.0,False
2025-12-03 13:46:00,1,25.898521129390218,49.230134086553214,84.0,False
2025-12-03 13:47:00,1,28.26873033657531,32.18405029661443,,False
2025-12-03 13:48:00,1,22.377056643264144,31.035940220036757,63.0,False
2025-12-03 13:49:00,1,28.707524714658703,62.79438702517816,86.0,False
2025-12-03 13:50:00,1,20.72336832712661,56.15071155103921,88.0,False
2025-12-03 13:51:00,1,22.402076105359285,39.093977064423505,71.0,False
2025-12-03 13:52:00,1,26.568187514151333,63.615391701112564,74.0,False
2025-12-03 13:53:00,1,23.535072327878478,35.40261543391836,62.0,False
2025-12-03 13:54:00,1,27.074385730493958,65.43225044093347,60.0,False
2025-12-03 13:55:00,1,21.43953115257543,62.841681226618064,70.0,False
2025-12-03 13:56:00,1,29.694960666681162,65.84228130758345,59.0,False
2025-12-03 13:57:00,1,23.702829116915186,62.79288807517233,85.0,False
2025-12-03 13:58:00,1,20.435807464221558,52.77500199587567,52.0,False
2025-12-03 13:59:00,1,23.397939488096345,38.034946333641685,61.0,False
2025-12-03 14:00:00,1,29.441763288607802,,,False
2025-12-03 14:01:00,1,23.68617788998641,42.90625678953948,53.0,False
2025-12-03 14:02:00,1,24.09714561488789,33.02561691948116,67.0,False
2025-12-03 14:03:00,1,22.417431840469174,40.91496563410483,69.0,False
2025-12-03 14:04:00,1,22.349093349985626,62.92046264055567,80.0,False
2025-12-03 14:05:00,1,29.619202952105688,37.3981913399608,75.0,False
2025-12-03 14:06:00,1,23.298485050603098,55.99580723088548,55.0,False
2025-12-03 14:07:00,1,21.759363811867804,,55.0,False
2025-12-03 14:08:00,1,20.963775617430635,37.245940056516666,70.0,False
2025-12-03 14:09:00,1,24.762860259046978,65.53315577469664,67.0,False
2025-12-03 14:10:00,1,29.40301649170793,60.793863101349544,57.0,False
2025-12-03 14:11:00,1,24.90452981237702,47.27234072282201,57.0,False
2025-12-03 14:12:00,1,22.0447306323258,44.42402322298494,55.0,False
2025-12-03 14:13:00,1,25.038687063550647,69.69102381910874,72.0,False
2025-12-03 14:14:00,1,23.349874327842386,54.838403996221345,78.0,False
2025-12-03 14:15:00,1,28.759423545516732,64.18138447573202,,False
2025-12-03 14:16:00,1,26.4056209676557,39.08158795183062,70.0,False
2025-12-03 14:17:00,1,23.98966779783753,69.00087312997445,60.0,False
2025-12-03 14:18:00,1,28.420024191394113,67.66199537900903,62.0,False
2025-12-03 14:19:00,1,,48.311494795015236,55.0,False
2025-12-03 14:20:00,1,24.708310940528577,54.09531752718917,88.0,False
2025-12-03 14:21:00,1,23.152908024867372,39.022807882404905,76.0,False
2025-12-03 14:22:00,1,22.19340641268044,60.01203563117547,62.0,False
2025-12-03 14:23:00,1,22.339032232925703,62.865359797094285,83.0,False
2025-12-03 14:24:00,1,22.014766738665955,44.346599410284135,52.0,False
2025-12-03 14:25:00,1,24.542026024585834,68.72874825170115,58.0,False
2025-12-03 14:26:00,1,22.83683364317113,35.415636471202774,53.0,False
2025-12-03 14:27:00,1,22.98340177694947,41.498007112613905,89.0,False
2025-12-03 14:28:00,1,47.15585440492049,43.91540179567861,61.0,True
2025-12-03 14:29:00,1,20.77634523378439,35.86415796922095,66.0,False
2025-12-03 14:30:00,1,29.892575160985125,48.4742306361356,73.0,False
2025-12-03 14:31:00,1,25.603583111150137,69.71247374589348,80.0,False
2025-12-03 14:32:00,1,23.245168472751498,57.58430158451222,50.0,False
2025-12-03 14:33:00,1,27.495553825038783,52.6755139221335,,False
2025-12-03 14:34:00,1,27.467596918441288,33.056556473234025,80.0,False
2025-12-03 14:35:00,1,23.899218792506964,51.27421535141447,200.0,True
2025-12-03 14:36:00,1,24.656314203012528,43.89920534038588,60.0,False
2025-12-03 14:37:00,1,23.992464285301345,60.392640778193986,74.0,False
2025-12-03 14:38:00,1,24.085606558817663,51.199876255923684,64.0,False
2025-12-03 14:39:00,1,25.131378421924097,63.2503517171553,223.0,True
2025-12-03 14:40:00,1,27.607348436492632,32.458033629961065,79.0,False
2025-12-03 14:41:00,1,23.9152637263564,59.301045989628804,87.0,False
2025-12-03 14:42:00,1,20.0737388242602,59.085378312310056,57.0,False
2025-12-03 14:43:00,1,28.76979120491249,90.3425278949744,72.0,True
2025-12-03 14:44:00,1,26.75629148797807,30.190090988190875,80.0,False
2025-12-03 14:45:00,1,27.179676738590796,48.70310727036741,66.0,False
2025-12-03 14:46:00,1,28.912408049027697,34.126229258932234,62.0,False
2025-12-03 14:47:00,1,26.391413829775335,51.15219345866211,,False
2025-12-03 14:48:00,1,28.373524911229534,54.39500545199554,69.0,False
2025-12-03 14:49:00,1,24.63175300777955,30.690609087296234,81.0,False
2025-12-03 14:50:00,1,21.859510349288126,63.91834534849403,69.0,False
2025-12-03 14:51:00,1,23.776716580308864,44.10546287566836,85.0,False
2025-12-03 14:52:00,1,23.708749992308363,47.88478370044786,60.0,False
2025-12-03 14:53:00,1,22.449116873717458,68.41902100569405,86.0,False
2025-12-03 14:54:00,1,28.5373324673254,34.21309013211853,88.0,False
2025-12-03 14:55:00,1,22.746921509763375,40.2735065738824,65.0,False
2025-12-03 14:56:00,1,29.463185261821536,57.6812769532542,80.0,False
2025-12-03 14:57:00,1,25.529632570731962,36.2017980426778,69.0,False
2025-12-03 14:58:00,1,27.720904047165,65.91006771292425,85.0,False
2025-12-03 14:59:00,1,29.701369777013433,32.0404434472708,54.0,False
2025-12-03 15:00:00,1,25.612122578806755,36.25669069948627,50.0,False
2025-12-03 15:01:00,1,26.028556720705215,40.27098688979141,81.0,False
2025-12-03 15:02:00,1,25.173859856558877,59.347857803998245,65.0,False
2025-12-03 15:03:00,1,21.70782363458132,33.89229358066054,57.0,False
2025-12-03 15:04:00,1,22.96804277554471,91.70089200984964,65.0,True
2025-12-03 15:05:00,1,21.679905140743642,49.25840229710434,77.0,False
2025-12-03 15:06:00,1,29.561147163018152,32.56966082884247,67.0,False
2025-12-03 15:07:00,1,20.847322862270545,42.40737708675943,54.0,False
2025-12-03 15:08:00,1,26.819550817088377,52.909105520061615,,False
2025-12-03 15:09:00,1,28.614504915283867,61.2696384373333,51.0,False
2025-12-03 15:10:00,1,23.48783731813147,56.19244891575958,85.0,False
2025-12-03 15:11:00,1,23.88151099760977,33.29160265572875,225.0,True
2025-12-03 15:12:00,1,26.597384845021782,68.06575699972151,83.0,False
2025-12-03 15:13:00,1,29.770512745606354,30.37564198079799,279.0,True
2025-12-03 15:14:00,1,20.699722364932356,62.260491838131,51.0,False
2025-12-03 15:15:00,1,26.86120349887269,38.36335709952445,69.0,False
2025-12-03 15:16:00,1,26.05206550315119,32.84608459936896,51.0,False
2025-12-03 15:17:00,1,24.966526607772206,30.720837477145086,69.0,False
2025-12-03 15:18:00,1,26.549649899594602,36.424848520954406,66.0,False
2025-12-03 15:19:00,1,27.8187172276529,46.04186742958229,75.0,False
2025-12-03 15:20:00,1,22.138779318617036,,88.0,False
2025-12-03 15:21:00,1,23.523630343699704,43.949743740042706,74.0,False
2025-12-03 15:22:00,1,24.743738188289754,46.52709616335561,61.0,False
2025-12-03 15:23:00,1,24.626277529428087,40.01272728803265,79.0,False
2025-12-03 15:24:00,1,28.672655332175808,63.51085637578996,50.0,False
